"tested_point_index","delta_m2_eV2","sin2_2theta_mue","toys","observed_profiled_delta_nll","toy_90_critical","toy_95_critical","toy_99_critical","toy_mean","toy_standard_deviation"
"7081","0.0607193","0.00267879","10000","28.471292265627824","3.888313536816952","5.305582996154953","8.428232690344828","1.4353187701815957","1.8983501977711181"
"7082","0.0607193","0.00279627","10000","28.453263245913547","3.8215252741615586","5.317278795065874","8.683453009156608","1.4126392700080448","1.9030771289298514"
"7083","0.0607193","0.00291889","10000","28.434452362708384","3.852064978310466","5.307062319046054","8.44078458661454","1.4479457264746887","1.8885260348830943"
"7084","0.0607193","0.0030469","10000","28.414822177552026","3.860226709282813","5.315155281049272","8.54514022711345","1.4123817706515027","1.8694640174138764"
"7085","0.0607193","0.00318052","10000","28.39433994971006","3.83332467388027","5.2763210681238775","8.499543943932224","1.4114250223414715","1.8622298709420848"
"7086","0.0607193","0.00331999","10000","28.37296997326797","3.778820196268839","5.156614478942288","8.619503550107481","1.4104297316937517","1.8430055242811072"
"7087","0.0607193","0.00346559","10000","28.350670527474506","3.8249107126678155","5.2198925844379005","8.577169307101599","1.4281771787702604","1.8430626464644106"
"7088","0.0607193","0.00361756","10000","28.32740614172951","3.9565417989380762","5.423589343558888","8.97327367147318","1.4783262382753444","1.9277215075767928"
"7089","0.0607193","0.00377621","10000","28.303130761637192","3.9048051977625278","5.304704964881239","8.352951310673973","1.4148996168650803","1.8522391280594748"
"7090","0.0607193","0.00394181","10000","28.277804602221977","3.807646342818259","5.160085755030593","8.212751530134938","1.4121027799327597","1.8284502462009522"
"7091","0.0607193","0.00411467","10000","28.251381916344997","3.8498090904685114","5.2786932837195195","8.756064088609037","1.4280354596868579","1.8872728868582707"
"7092","0.0607193","0.00429511","10000","28.22381560253831","3.8744348477094377","5.270203423696387","8.887821690742442","1.4481689164867388","1.915589111154149"
"7093","0.0607193","0.00448347","10000","28.195055693764118","3.9292281400567504","5.197161069130175","8.487759749318627","1.4526069182642687","1.8463098902874984"
"7094","0.0607193","0.00468008","10000","28.165053954715688","3.873950779372251","5.3041279403435055","8.831925842712963","1.4530818851895595","1.902537891384449"
"7095","0.0607193","0.00488532","10000","28.13375474267866","3.917964380452929","5.299453417985376","8.540680987604219","1.45426022161448","1.9049046194440347"
"7096","0.0607193","0.00509956","10000","28.1011041867892","3.9395409994148736","5.314175884113297","8.31918093388822","1.4665348799809264","1.854093457365425"
"7097","0.0607193","0.0053232","10000","28.06704410853098","3.8856240200300363","5.374625217917185","8.595602531531426","1.4896838378374302","1.8943675013434642"
"7098","0.0607193","0.00555664","10000","28.031516618150533","3.9159775004579274","5.309179810578314","8.679882809471394","1.4743250150740252","1.897855692847985"
"7099","0.0607193","0.00580031","10000","27.9944595718826","3.9461234148481594","5.362285346107797","8.525013486594162","1.494481803908077","1.8953871446082327"
"7100","0.0607193","0.00605468","10000","27.955805089477906","3.905355759968984","5.318223196763768","8.588782760733977","1.4814356280448857","1.878810829333451"
"7101","0.0607193","0.0063202","10000","27.915488706679696","3.9275565984320338","5.296822077450884","8.239017199097873","1.4799694613491685","1.8456636055052078"
"7102","0.0607193","0.00659736","10000","27.873440287270512","3.8561474615319753","5.27090779137319","8.582854642760992","1.4723554241892736","1.8578345440165394"
"7103","0.0607193","0.00688668","10000","27.829585589133558","3.8420548377322348","5.286734331106857","8.25483029562406","1.4646425795989388","1.8221558684960166"
"7104","0.0607193","0.00718868","10000","27.783850853608726","4.060032930268221","5.439906748347369","8.997728651237765","1.536922046257522","1.9262595328381016"
"7105","0.0607193","0.00750393","10000","27.736155274397618","3.9644581887448567","5.411886959523088","8.739690421500654","1.5165965782250943","1.8866164717200098"
"7106","0.0607193","0.00783301","10000","27.68641710998196","3.871846105298687","5.212704641925029","8.17638288847246","1.48010531009162","1.8353482009474593"
"7107","0.0607193","0.00817651","10000","27.63455372738821","3.8717472811863445","5.263265914532099","8.353771442963762","1.5008439966779812","1.8490311083095288"
"7108","0.0607193","0.00853508","10000","27.58047411162562","3.8651663025092375","5.246089232880877","8.319969744343553","1.4873680572149566","1.8345568345552572"
"7109","0.0607193","0.00890938","10000","27.524086486474744","3.959418596729506","5.431372533223794","8.810022646871175","1.5417521641654353","1.8748292599106653"
"7110","0.0607193","0.00930008","10000","27.465298369802042","4.029557531214493","5.366175375856358","8.463542026176356","1.5532892228445343","1.8601255537127086"
"7111","0.0607193","0.00970793","10000","27.404006118934888","3.854309365606696","5.303368984531517","8.806701718813656","1.51760357085789","1.865067164748822"
"7112","0.0607193","0.0101337","10000","27.340104061233603","3.958051672765464","5.246134578426734","8.519607138859499","1.5453291158618156","1.8544647324875296"
"7113","0.0607193","0.010578","10000","27.273511535334478","3.9709804752867512","5.376363366633825","8.72850204647034","1.5483327607357287","1.8669921472750595"
"7114","0.0607193","0.0110419","10000","27.204080054512303","3.9091884680774456","5.255593635637695","8.587213123700224","1.5575804502863562","1.8535708631359038"
"7115","0.0607193","0.0115262","10000","27.1317028940328","3.928063876612157","5.320590662057498","8.657172099995705","1.544827737190009","1.854737865815274"
"7116","0.0607193","0.0120316","10000","27.056289523912653","3.9658520886708857","5.445211690718509","8.728790600314483","1.5701665259473283","1.870965758177787"
"7117","0.0607193","0.0125593","10000","26.977676251412447","4.0268916923698725","5.262418597970907","8.77155581769722","1.5865760335326788","1.8438785436837808"
"7118","0.0607193","0.01311","10000","26.895775525381964","4.0002895981435245","5.458908423480921","9.032981830332403","1.603183132995936","1.9025770654583765"
"7119","0.0607193","0.0136849","10000","26.8104270661064","4.031912689441413","5.421654661477817","8.807035070590302","1.6034424531713165","1.8915215010127717"
"7120","0.0607193","0.0142851","10000","26.721487465644145","3.998950524920474","5.459296762143197","8.791290605624567","1.6155424261985936","1.8778224389389888"
"7121","0.0607193","0.0149115","10000","26.62884495196363","3.9440575359749346","5.31617243996277","8.622440014220444","1.602096135221526","1.8410684236426615"
"7122","0.0607193","0.0155655","10000","26.532316000964897","3.898154232601655","5.365707169450786","8.480902716569744","1.5911965535731416","1.8398365901647786"
"7123","0.0607193","0.0162481","10000","26.4317786543549","3.952068286751512","5.354768270262241","8.651152476965592","1.6381079189352674","1.8240045443863016"
"7124","0.0607193","0.0169606","10000","26.327069278302133","4.0418450554232095","5.4411593723728515","8.919914212204276","1.652222843057778","1.8433985777743616"
"7125","0.0607193","0.0177044","10000","26.218012503092325","3.943245488506136","5.339662148336686","8.874284791606442","1.6370742862789327","1.8556850461304162"
"7126","0.0607193","0.0184808","10000","26.104450799739823","4.175066067049443","5.5227474409916795","8.94243635060559","1.7217203565235082","1.8865664624832255"
"7127","0.0607193","0.0192912","10000","25.986215350677696","4.067629007538756","5.4677475554469765","8.7114313930864","1.6980829057248596","1.84556388564672"
"7128","0.0607193","0.0201372","10000","25.863111907879727","3.995337268823505","5.496630660100038","8.811958626530839","1.7062106444500194","1.855350720627318"
"7129","0.0607193","0.0210203","10000","25.734964891305083","3.944809965785282","5.321537336618235","8.586805905544566","1.6833422875972062","1.7986785427968859"
"7130","0.0607193","0.0219421","10000","25.601588538953536","3.9539209659422454","5.364305530043794","8.769767179500946","1.7018532209467185","1.8310290493216401"
"7131","0.0607193","0.0229043","10000","25.46278738158145","3.9425086767816993","5.30181481366111","8.56594668462111","1.6981657471979936","1.801401397445594"
"7132","0.0607193","0.0239088","10000","25.318342398319828","4.032995832015786","5.2858939043308055","8.504908493291055","1.7264809394120941","1.8089168495970154"
"7133","0.0607193","0.0249573","10000","25.168069043218054","4.066399585379827","5.41000896667839","8.920128647663375","1.7657611060997185","1.8517325041305275"
"7134","0.0607193","0.0260517","10000","25.011760071461538","4.1313519557381255","5.458030250375828","8.686839849837213","1.7716796649570665","1.8178080213669146"
"7135","0.0607193","0.0271942","10000","24.849172195694734","4.117248642717982","5.5502302710658","8.661942199472435","1.76680089470488","1.8185659108630696"
"7136","0.0607193","0.0283867","10000","24.6801121966771","4.18060956777731","5.409751024174398","8.57568545806754","1.8151673092791973","1.8229232581846662"
"7137","0.0607193","0.0296316","10000","24.504323797974223","4.171336210272955","5.5000915888290365","8.839651395866895","1.839130021225991","1.8255150982554071"
"7138","0.0607193","0.0309311","10000","24.3215878045541","4.12269784335075","5.568706270383927","9.05695400277142","1.8455404262730584","1.8678502223842772"
"7139","0.0607193","0.0322875","10000","24.13168012599948","4.234424624115491","5.700192958065145","8.984821974143813","1.886243613640321","1.8785061921748627"
"7140","0.0607193","0.0337034","10000","23.934344817711633","4.106061250807443","5.550504034728817","8.928557480700476","1.8665575209196685","1.8555748151556157"
"7141","0.0607193","0.0351814","10000","23.729337178040453","4.2312315173218735","5.559366778551521","8.898440936865143","1.8821404559374293","1.856705413315679"
"7142","0.0607193","0.0367243","10000","23.516396889723296","4.199972344402852","5.652291373835851","9.163384191437729","1.9165919681420025","1.8687927880860764"
"7143","0.0607193","0.0383348","10000","23.295290530824957","4.232403936762978","5.587289336601771","8.836655927225308","1.910696936005243","1.8160092798069694"
"7144","0.0607193","0.0400159","10000","23.065757511107392","4.313675159240518","5.593977031321515","9.176179267600048","1.9518710171256388","1.8676046279829568"
"7145","0.0607193","0.0417707","10000","22.82753911997662","4.349860409700966","5.699084709620308","8.69818031431106","1.9721542140090262","1.812802863756267"
"7146","0.0607193","0.0436025","10000","22.580366391800112","4.270539548963825","5.69557531355639","9.136668007262472","1.9928019129975645","1.8690128542691844"
"7147","0.0607193","0.0455146","10000","22.32398866860325","4.260035169938135","5.560390644111806","8.655679135256264","1.9931816741747739","1.8302114453407008"
"7148","0.0607193","0.0475106","10000","22.058134843886194","4.336444746506288","5.708526551615876","8.66776237481406","2.0113861319073547","1.8332654844933227"
"7149","0.0607193","0.0495941","10000","21.782555417340973","4.383081950192604","5.773376112411029","9.006169070114993","2.0469418313748555","1.8819743327184437"
"7150","0.0607193","0.051769","10000","21.49698449998715","4.314338558936186","5.762525326705941","9.013697670302292","2.0741181358660836","1.8563022594757812"
"7151","0.0607193","0.0540392","10000","21.20118157370149","4.448523895141648","5.753994361932371","8.97705207025814","2.100956888645138","1.8753753808041334"
"7152","0.0607193","0.0564091","10000","20.894868580576315","4.427126595863683","5.817409914855261","8.664519468535502","2.1096768260983896","1.851570255948872"
"7153","0.0607193","0.0588828","10000","20.577836276948233","4.385215476043584","5.6500243698392865","8.662174418497727","2.0884883825511764","1.8099525948474522"
"7154","0.0607193","0.061465","10000","20.249830449521482","4.412914640924782","5.687177738396031","8.58133587583734","2.111395229813342","1.8249967269348235"
"7155","0.0607193","0.0641605","10000","19.91061981658214","4.547788988213654","5.876120166048565","8.928330656034404","2.1777753548748655","1.864713030445776"
"7156","0.0607193","0.0669741","10000","19.560011048386855","4.498628342294921","5.812098916449088","8.59864715734551","2.1800203296761147","1.8314436967299932"
"7157","0.0607193","0.0699112","10000","19.19777725659509","4.738035722533141","6.034889045731234","9.472734007427675","2.2688832133162347","1.9424818668724337"
"7158","0.0607193","0.072977","10000","18.823761273048376","4.578581670489257","5.876174492808673","8.979679995644403","2.24279177931698","1.9003676280638235"
"7159","0.0607193","0.0761773","10000","18.43778082938337","4.702159242149207","6.076069469155755","9.389359559895581","2.2941001060167743","1.9477181188272512"
"7160","0.0607193","0.079518","10000","18.039694647633496","4.703038851187046","6.046320012345689","8.9794208561417","2.286390960724832","1.9193333017944736"
